ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval,label_list,aspect_list_parsed,caption_word_count,num_aspects
tr2iVjsu4xs,270,280,"/m/01kcd,/m/0319l,/m/07c6l,/m/07gql","['brass quintet', 'symphonic song', 'orchestra song', 'tuba', 'trumpet', 'french horn', 'trombone', 'no string instruments', 'no percussion', 'no voices', 'instrumental', 'epic mood', 'moderate tempo']",This song features a brass quintet. The bass notes are played on a tuba. The main melody is played on the trumpets. This is backed by the trombone and French horn. There are no other instruments in this song. There are no voices in this song. This song is an instrumental song with an epic feel. This song can be played when a victorious protagonist enters the city after a battle in a movie.,0,False,False,"['/m/01kcd', ' /m/0319l', ' /m/07c6l', ' /m/07gql']","['brass quintet', 'symphonic song', 'orchestra song', 'tuba', 'trumpet', 'french horn', 'trombone', 'no string instruments', 'no percussion', 'no voices', 'instrumental', 'epic mood', 'moderate tempo']",74,13
tt5-i1R78ms,30,40,"/m/04rlf,/m/07p78v5","['trap music', 'parody', 'male voice', 'electronic drums', 'strong bass', 'guitar sample', 'loud']",This is a trap music piece done in the style of Michael Jackson. There is a male vocalist singing in a very accentuated manner. In the rhythmic background loud electronic drums can be heard with the cicada beat on the hihats which is essential to the trap scene. There is a strong electronic bass sound accompanied every now and then by an electric guitar sample.,9,True,True,"['/m/04rlf', ' /m/07p78v5']","['trap music', 'parody', 'male voice', 'electronic drums', 'strong bass', 'guitar sample', 'loud']",65,7
tu3IrmT_2xk,240,250,"/m/085jw,/m/0l14l2","['hebrew man speaking', 'high pitched horn', 'live recording', 'room tone', 'background noises']","In this clip we have a man speaking Hebrew, followed by the sound of a high pitched traditional horn. In the background, there are unidentifiable noises.",3,False,False,"['/m/085jw', ' /m/0l14l2']","['hebrew man speaking', 'high pitched horn', 'live recording', 'room tone', 'background noises']",26,5
tv14XEQcY0c,200,210,"/m/02p0sh1,/m/04rlf,/m/04szw,/m/0mkg","['azerbaijani folk music', 'instrumental', 'single instrument', 'garmon', 'lively', 'vibrant']",This is an Azerbaijani folk music piece. It is an instrumental piece. The only instrument being played is a garmon which has a sound that resembles an accordion. There is a lively atmosphere in the recording. This piece can be played in the soundtrack of a documentary that takes place in the Caucasus region. It could also be used in the soundtrack of an Azerbaijani soap opera.,9,False,False,"['/m/02p0sh1', ' /m/04rlf', ' /m/04szw', ' /m/0mkg']","['azerbaijani folk music', 'instrumental', 'single instrument', 'garmon', 'lively', 'vibrant']",67,6
tvcJENqxr1c,30,40,"/m/04rlf,/m/04szw,/m/06w87","['low quality', 'noisy', 'high pitched sped up audio', 'arpeggiated electric guitar melody', 'smooth bass guitar', 'emotional', 'weird']","The low quality recording features a high pitched, sped up audio playing in the background, followed by arpeggiated electric guitar melody and smooth bass guitar. Even though the sped up audio sounds weird, the guitar melodies are emotional.",4,True,True,"['/m/04rlf', ' /m/04szw', ' /m/06w87']","['low quality', 'noisy', 'high pitched sped up audio', 'arpeggiated electric guitar melody', 'smooth bass guitar', 'emotional', 'weird']",38,7
tvqvuGywD8U,30,40,"/m/01kcd,/m/085jw,/m/0l14l2","['meditative', 'shofar', 'water dripping sound', 'soothing']",This audio contains someone blowing a shofar horn with a lot of reverb and a long release time. Panned to the right side of the speakers you can hear water dripping. This song may be playing while doing something like qigong.,6,False,False,"['/m/01kcd', ' /m/085jw', ' /m/0l14l2']","['meditative', 'shofar', 'water dripping sound', 'soothing']",41,4
tw8-TlQBcBA,270,280,"/m/04rlf,/m/05r6t,/m/06by7","['electropop', 'synth-pop', 'instrumental', 'electric guitar', 'acoustic drums', 'loud', 'aggressive', 'crunchy', 'hard-hitting']",This is an electropop/synth-pop music piece. It is an instrumental piece. There is a crunchy sounding electric guitar tune at the forefront. The rhythmic background consists of an aggressive acoustic drum beat. The atmosphere is hard-hitting. This piece could be playing in the soundtrack of a coming-of-age drama movie.,9,False,False,"['/m/04rlf', ' /m/05r6t', ' /m/06by7']","['electropop', 'synth-pop', 'instrumental', 'electric guitar', 'acoustic drums', 'loud', 'aggressive', 'crunchy', 'hard-hitting']",49,9
u0lm58cet1g,210,220,"/m/026z9,/m/04rlf","['pop music', 'disco', 'male vocal', 'melodic singing', 'saxophone', 'electronic drums', 'percussion', 'energetic', 'danceable', 'upbeat']","This is a pop/disco music piece. There is a male vocalist singing melodically in the lead while the main tune is being played by the saxophone. In the rhythmic background, there is an electronic drum beat with percussive elements surrounding it. The atmosphere is energetic and danceable. This piece could be playing in the background at a dance club during a retro-themed night.",9,False,False,"['/m/026z9', ' /m/04rlf']","['pop music', 'disco', 'male vocal', 'melodic singing', 'saxophone', 'electronic drums', 'percussion', 'energetic', 'danceable', 'upbeat']",63,10
u1a5eyk-9ig,10,20,"/m/04rlf,/m/05fw6t,/m/0l15bq","['kids harmonizing vocals', 'shimmering bells', 'claps', 'synth keys melody', 'groovy bass', 'shimmering hi hats', 'punchy kick', 'happy', 'fun', 'addictive', 'low quality', 'kids song']","The low quality recording features a kids song sung by harmonizing kids vocals over shimmering bells, claps, synth keys melody, groovy bass and shimmering hi hats in the right channel of the stereo image. It sounds fun, happy, addictive, thanks to that cadence, and like something kids would listen to.",4,False,False,"['/m/04rlf', ' /m/05fw6t', ' /m/0l15bq']","['kids harmonizing vocals', 'shimmering bells', 'claps', 'synth keys melody', 'groovy bass', 'shimmering hi hats', 'punchy kick', 'happy', 'fun', 'addictive', 'low quality', 'kids song']",50,12
u3n2OcpEC48,100,110,"/m/02bxd,/m/04rlf","['low quality', 'mono', 'noisy', 'didgeridoo suspenseful tone']","The low quality recording features a suspenseful tone of didgeridoo. The recording is mono and noisy, as it was probably recorded with a phone.",4,False,False,"['/m/02bxd', ' /m/04rlf']","['low quality', 'mono', 'noisy', 'didgeridoo suspenseful tone']",24,4
u3pYqyLM0f4,30,40,"/m/0283d,/m/04rlf,/m/07gxw,/m/07lnk,/m/0m0jc","['techno dance music', 'electronic dance music', 'dance remix', 'trance nights', 'dancing all night', 'ibiza party', 'fashion party mix', 'trance hits', 'medium fast tempo', 'instrumental music', 'dance hits', 'poor audio quality', 'adrenaline rush', 'spirited', 'dance rhythm', 'dance floor', 'dj', 'party nights']","The song is an instrumental. The song is medium fast tempo with a strong techno drum rhythm, groovy bass line, keyboard harmony and percussion hits. The song is exciting and groovy for dance. The audio quality is poor.",1,False,True,"['/m/0283d', ' /m/04rlf', ' /m/07gxw', ' /m/07lnk', ' /m/0m0jc']","['techno dance music', 'electronic dance music', 'dance remix', 'trance nights', 'dancing all night', 'ibiza party', 'fashion party mix', 'trance hits', 'medium fast tempo', 'instrumental music', 'dance hits', 'poor audio quality', 'adrenaline rush', 'spirited', 'dance rhythm', 'dance floor', 'dj', 'party nights']",38,18
u8aB6EALonk,420,430,/m/03m5k,"['harpist', 'harp playing beautifully', 'clarinetist', 'string quartet', 'bad audio quality', 'live audience', 'life is beautiful', 'precious moments', 'classical masterpieces', 'live performance', 'ambient room noises', 'slow tempo', 'cascade of notes', 'live performance', 'soloist', 'western classical music', 'exciting', 'romantic', 'instrumental music']",The song is an instrumental. The song is in medium tempo with a harpist playing a beautiful  cascade of notes while the orchestra watches. The song is exciting and passionate. The audio quality is poor.,1,False,False,['/m/03m5k'],"['harpist', 'harp playing beautifully', 'clarinetist', 'string quartet', 'bad audio quality', 'live audience', 'life is beautiful', 'precious moments', 'classical masterpieces', 'live performance', 'ambient room noises', 'slow tempo', 'cascade of notes', 'live performance', 'soloist', 'western classical music', 'exciting', 'romantic', 'instrumental music']",35,19
uARzr9CAemI,30,40,"/m/04rlf,/m/0b9m1,/m/0m0jc","['electro', 'echoing resonant synth melody', 'repetitive synth melody', 'wide mellow synth pad', 'calming', 'relaxing']","The Electro song features a resonant synth melody, repetitive synth melody and widely spread, mellow synth pad chords playing. It sounds relaxing and calming, like something you would listen to while chilling.",4,True,True,"['/m/04rlf', ' /m/0b9m1', ' /m/0m0jc']","['electro', 'echoing resonant synth melody', 'repetitive synth melody', 'wide mellow synth pad', 'calming', 'relaxing']",32,6
uAYPacrJnyQ,30,40,"/m/04rlf,/t/dd00035","['futuristic synth pop', 'female pop vocal', 'filtered pop vocal', 'robotic vocal filter', 'autotuned female vocal', 'fast paced bass synth', 'clapping hands effect']",The song has a futuristic kind of feel. It's a synth pop song with a female vocalist who has a robotic filter and autotune applied to her voice. The feel of the song is sort of epic and progressive. It's action-oriented and feels like something cool is about to happen.,3,True,True,"['/m/04rlf', ' /t/dd00035']","['futuristic synth pop', 'female pop vocal', 'filtered pop vocal', 'robotic vocal filter', 'autotuned female vocal', 'fast paced bass synth', 'clapping hands effect']",50,7
uAgizG1hYw0,60,70,"/m/0155w,/m/015y_n,/m/018vs,/m/02x8m,/m/04rlf,/m/064t9,/m/074ft","['low quality', 'loud', 'rock', 'harsh electric guitar chords', 'filtered female vocal', 'energetic drums', 'unbalanced stereo', 'chaotic', 'energetic', 'buzzy bass guitar']","The low quality recording features a rock song that contains filtered female vocal singing over loud and harsh electric guitar chords, energetic drums and buzzy bass guitar. It sounds chaotic due to the bad mix and since the drums are panned in an unconventional way - making the stereo image unbalanced. It sounds harsh, but also energetic.",4,True,True,"['/m/0155w', ' /m/015y_n', ' /m/018vs', ' /m/02x8m', ' /m/04rlf', ' /m/064t9', ' /m/074ft']","['low quality', 'loud', 'rock', 'harsh electric guitar chords', 'filtered female vocal', 'energetic drums', 'unbalanced stereo', 'chaotic', 'energetic', 'buzzy bass guitar']",57,10
uBENjCPS8LI,140,150,"/m/02mscn,/m/04rlf","['pop', 'electric organ', 'digital drums', 'e-bass', 'male voices singing', 'higher register', 'medium tempo']",A digital drum is playing a simple groove along with an e-bass. An organ is playing long chords with a lot of reverb. On top of that male voices sing a melody in harmony. Their voices sound high. This song may be playing with headphones while running.,6,True,True,"['/m/02mscn', ' /m/04rlf']","['pop', 'electric organ', 'digital drums', 'e-bass', 'male voices singing', 'higher register', 'medium tempo']",47,7
uCCdUB7D10U,30,40,"/m/025td0t,/m/04rlf,/m/0gywn","['poor audio quality', 'battle march', 'retro pop music', 'retro arcade game music', 'string section', 'instrumental music', 'electric guitar harmony', 'string synth harmony', 'marching drum rhythm', 'victory march', 'medium tempo', 'emotional', 'cartoon soundtrack', 'animated movie soundtrack', 'serious', 'steady bass line']","The song is an instrumental. The tempo is medium with a steady drum march rhythm, steady bass line, keyboard harmony and a synth string section. The song is Eros’s and emotional. The song has poor audio quality.",1,False,True,"['/m/025td0t', ' /m/04rlf', ' /m/0gywn']","['poor audio quality', 'battle march', 'retro pop music', 'retro arcade game music', 'string section', 'instrumental music', 'electric guitar harmony', 'string synth harmony', 'marching drum rhythm', 'victory march', 'medium tempo', 'emotional', 'cartoon soundtrack', 'animated movie soundtrack', 'serious', 'steady bass line']",37,16
uCXI7dgABHI,30,40,"/m/01sm1g,/m/0l14md","['low quality', 'groovy cajon percussion', 'groovy synth bass', 'electric guitar chords', 'groovy', 'funky']","The low quality recording features a groovy cajon percussion, electric guitar chords and groovy synth bass. It sounds groovy and funky.",4,False,False,"['/m/01sm1g', ' /m/0l14md']","['low quality', 'groovy cajon percussion', 'groovy synth bass', 'electric guitar chords', 'groovy', 'funky']",21,6
uE3BHXXiCFs,40,50,"/m/015lz1,/m/06cqb","['low quality', 'afrobeats', 'flat male vocal', 'strings melody', 'punchy 808 bass', 'shimmering hi hats', 'claps', 'snare rolls', 'addictive', 'bouncy', 'groovy', 'energetic']","The low quality recording features an afrobeats song that consists of a flat male vocal rapping over punchy 808 bass, strings melody, shimmering hi hats, claps and some snare rolls. It sounds addictive, bouncy and groovy thanks to that rhythm.",4,False,False,"['/m/015lz1', ' /m/06cqb']","['low quality', 'afrobeats', 'flat male vocal', 'strings melody', 'punchy 808 bass', 'shimmering hi hats', 'claps', 'snare rolls', 'addictive', 'bouncy', 'groovy', 'energetic']",40,12
uF1KTW5rT-s,30,40,"/m/04rlf,/m/07brj","['low quality', 'shimmering shakers', 'wooden percussions', 'passionate female vocal', 'live performance', 'addictive', 'breathy flute melody']","The low quality recording features a live performance that consists of shimmering shakers, wooden percussion, breathy flute melody and passionate female vocals singing over it. It sounds very addictive, due to the lead vocal cadence. It is a bit reverberant, as it was recorded in a larger room, with a low quality microphone.",4,True,True,"['/m/04rlf', ' /m/07brj']","['low quality', 'shimmering shakers', 'wooden percussions', 'passionate female vocal', 'live performance', 'addictive', 'breathy flute melody']",53,7
uGQ7QnKqeY4,0,10,"/m/04rlf,/m/07q7njn","['cartoon', 'sound effects', 'breathing', 'glass', 'minimal techno', 'eerie', 'sci-fi']",This is an excerpt from a cartoon that involves sound effects resembling an intro to a minimal techno song. There is a breathing sound coming from one of the characters. There is also a glass sound effect. There is an overarching sci-fi character to the sounds.,9,True,True,"['/m/04rlf', ' /m/07q7njn']","['cartoon', 'sound effects', 'breathing', 'glass', 'minimal techno', 'eerie', 'sci-fi']",46,7
